,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,label
10,0.4641992151737213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7116163969039917,0.7070352435112,0.9999991655349731,0.5981179475784302,1.0,0.684775173664093,1.0,1.0,1.0,1.0,0.7801071405410767,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,1.0,0.7116163969039917,1.0,1.0,1.0,0.5562265515327454,0.7070352435112,1.0,1.0,1.0,0.45908743143081665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
11,0.5958831906318665,1.0,1.0,0.9999991655349731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,1.0,0.5681435465812683,0.6139731407165527,1.0,0.5217791199684143,1.0,0.6272514462471008,1.0,1.0,1.0,0.5354974269866943,0.601695716381073,1.0,1.0,1.0,0.5185481309890747,1.0,1.0,0.9999995231628418,1.0,0.5101105570793152,0.5681435465812683,0.9999995231628418,0.9999997615814209,1.0,0.4565702974796295,0.6139731407165527,0.9999995231628418,1.0,1.0,0.4341939389705658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995231628418,0.9999995231628418,1.0,1.0,1.0,0.9999997615814209,1.0,0.9999997615814209,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,0.9999995231628418,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,1.0,0
12,1.0,1.0,1.0,0.9999991655349731,1.0,1.0,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,0.5846979022026062,1.0,0.6040946841239929,1.0,0.7391237616539001,1.0,1.0,1.0,0.5866276621818542,0.5768854022026062,1.0,1.0,0.9999997615814209,0.4834788739681244,1.0,0.9999995231628418,1.0,1.0,0.5254157781600952,1.0,1.0,1.0,1.0,1.0,0.5846979022026062,0.9999995231628418,1.0,1.0,0.5512092113494873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,1.0,0.9999998807907104,0.9999997615814209,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,0.9999992847442627,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995231628418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
13,0.5195852518081665,0.9999997615814209,1.0,1.0,0.9999990463256836,1.0,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,0.6196236610412598,1.0,0.662421703338623,1.0,0.6226723790168762,0.6151442527770996,1.0,1.0,1.0,1.0,1.0,0.6987411379814148,1.0,1.0,0.9999997615814209,0.5369948148727417,0.6196236610412598,1.0,1.0,1.0,0.5053796768188477,1.0,1.0,1.0,1.0,1.0,0.662421703338623,1.0,1.0,0.9999997615814209,0.5848315358161926,0.6151442527770996,1.0,1.0,1.0,0.5090166330337524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
14,0.5677306652069092,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995231628418,1.0,0.6837239861488342,0.722771167755127,0.5668935179710388,0.9999997615814209,0.46142578125,1.0,0.692530632019043,1.0,1.0,1.0,0.5363515615463257,0.5938451290130615,1.0,1.0,0.9999997615814209,0.5012679100036621,0.6837239861488342,0.9999992847442627,1.0,1.0,0.48438677191734314,0.722771167755127,0.9999992847442627,1.0,1.0,0.4803967773914337,0.5668935179710388,1.0,1.0,1.0,0.4625866413116455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999992847442627,0.9999997615814209,1.0,1.0,1.0,1.0,0.9999992847442627,1.0,1.0,1.0,1.0,1.0,0.9999996423721313,1.0,1.0,1.0,1.0,1.0,0.9999996423721313,0.9999997615814209,1.0,1.0,1.0,1.0,0.9999996423721313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
15,0.8884468674659729,1.0,1.0,0.9999991655349731,1.0,1.0,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,0.7317584156990051,0.7317584156990051,0.7137669920921326,1.0,0.46455472707748413,0.5842973589897156,0.6151748299598694,1.0,1.0,1.0,0.5224922299385071,1.0,1.0,1.0,1.0,1.0,0.7317584156990051,1.0,1.0,0.9999991655349731,0.5327017307281494,0.7317584156990051,1.0,1.0,0.9999991655349731,0.5084236860275269,0.7137669920921326,1.0,1.0,1.0,0.5099766850471497,0.5842973589897156,1.0,1.0,1.0,0.4883584976196289,1.0,1.0,0.9999997615814209,0.9999998807907104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,1.0,0.9999992847442627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999994039535522,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,0.9999997615814209,0
16,0.9999997615814209,1.0,1.0,0.9999991655349731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.567123532295227,0.567123532295227,0.6182300448417664,1.0,0.678534746170044,0.5494319200515747,0.5771368741989136,1.0,1.0,0.9999991655349731,0.47939109802246094,0.648811936378479,1.0,1.0,0.9999997615814209,0.7211043238639832,0.567123532295227,1.0,1.0,1.0,0.5544830560684204,0.567123532295227,1.0,1.0,1.0,0.5013463497161865,0.6182300448417664,1.0,1.0,0.9999997615814209,0.5599771738052368,0.5494319200515747,1.0,1.0,1.0,0.4570614993572235,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995231628418,0.9999997615814209,1.0,1.0,1.0,1.0,0.9999995231628418,0.9999992847442627,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,0.9999994039535522,1.0,1.0,1.0,0
17,0.5133578181266785,1.0,1.0,0.9999997615814209,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,0.9999996423721313,1.0,0.9999997615814209,0.9999997615814209,0.6735473871231079,0.9999997615814209,0.5725659728050232,0.6042357683181763,0.5896026492118835,1.0,1.0,1.0,0.5772109031677246,0.6120036244392395,1.0,1.0,1.0,0.5243123769760132,0.9999997615814209,1.0,1.0,1.0,0.46892082691192627,0.9999997615814209,1.0,1.0,1.0,0.4748913049697876,0.6735473871231079,1.0,1.0,1.0,0.4780927002429962,0.6042357683181763,1.0,1.0,1.0,0.4666242003440857,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,0.9999996423721313,1.0,1.0,1.0,0.9999994039535522,1.0,1.0,0.9999998807907104,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,0.9999996423721313,1.0,0.9999997615814209,1.0,0.9999997615814209,1.0,0.9999998807907104,1.0,0
18,0.5016693472862244,1.0,1.0,0.9999991655349731,1.0,1.0,1.0,1.0,0.9999998807907104,1.0,0.9999994039535522,1.0,0.6306068301200867,0.6694765090942383,0.6334570646286011,1.0,0.591563880443573,0.6523600816726685,0.6668185591697693,1.0,1.0,1.0,0.5204442739486694,0.6455668210983276,1.0,1.0,0.9999997615814209,0.5585859417915344,0.6306068301200867,1.0,1.0,1.0,0.4811856746673584,0.6694765090942383,1.0,1.0,0.9999991655349731,0.5331969857215881,0.6334570646286011,1.0,1.0,0.9999997615814209,0.5512183904647827,0.6523600816726685,1.0,1.0,1.0,0.8661708235740662,1.0,1.0,0.9999998807907104,1.0,0.9999994039535522,1.0,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,0.9999995231628418,1.0,0.9999995231628418,1.0,1.0,1.0,1.0,1.0,0.9999995231628418,1.0,1.0,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,1.0,1.0,1.0,0.9999995231628418,1.0,0
19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,0.5746110677719116,1.0,0.6678101420402527,1.0,1.0,1.0,0.6911612749099731,1.0,1.0,1.0,0.5765843391418457,0.9999995231628418,1.0,1.0,0.9999997615814209,0.5627818703651428,0.5746110677719116,0.9999995231628418,1.0,1.0,0.6454899311065674,1.0,1.0,1.0,1.0,1.0,0.6678101420402527,1.0,1.0,0.9999997615814209,0.5625556111335754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995231628418,1.0,1.0,0.9999998807907104,1.0,1.0,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
20,0.9999997615814209,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995231628418,0.9999992847442627,1.0,1.0,0.6932653188705444,0.9999991655349731,0.9999997615814209,0.646565854549408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6932653188705444,1.0,1.0,1.0,0.49823692440986633,0.646565854549408,1.0,1.0,1.0,0.5014203786849976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999996423721313,0.9999992847442627,1.0,1.0,1.0,1.0,0.9999996423721313,1.0,0
21,0.9999994039535522,1.0,1.0,0.9999991655349731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,0.4755364656448364,1.0,0.586112380027771,0.6116335988044739,0.6576209664344788,1.0,1.0,0.9999998807907104,0.521474301815033,0.6179025769233704,1.0,1.0,0.9999997615814209,0.5176742672920227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4755364656448364,1.0,1.0,0.9999997615814209,0.5602734684944153,0.6116335988044739,1.0,1.0,1.0,0.537194550037384,1.0,1.0,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,0
22,1.0,1.0,1.0,0.9999991655349731,1.0,1.0,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,0.5858004093170166,0.6948098540306091,0.9999991655349731,0.9999997615814209,0.5584092140197754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5858003497123718,1.0,1.0,1.0,0.5128330588340759,0.6948098540306091,1.0,1.0,1.0,0.5142364501953125,0.5584092140197754,1.0,1.0,1.0,0.5963950157165527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999991655349731,1.0,0.9999997615814209,1.0,1.0,1.0,0.9999997615814209,1.0,0.9999992847442627,1.0,0
23,0.7697473168373108,0.4896532893180847,1.0,0.9999991655349731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5897516012191772,1.0,0.558911919593811,1.0,0.6493019461631775,1.0,1.0,0.9999991655349731,0.5266605019569397,0.6530621647834778,1.0,1.0,0.9999997615814209,0.6760955452919006,1.0,1.0,1.0,1.0,0.5284138321876526,1.0,1.0,1.0,0.9999991655349731,0.5042763352394104,0.5897516012191772,1.0,1.0,0.9999997615814209,0.5325323939323425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,1.0,1.0,0.9999997615814209,1.0,0.9999995231628418,1.0,1.0,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,1.0,1.0,1.0,0.9999994039535522,1.0,0.9999997615814209,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
24,0.5077007412910461,0.9999997615814209,1.0,0.9999991655349731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,0.6256094574928284,0.6208629012107849,0.5978628993034363,1.0,0.5900557637214661,0.6402631402015686,0.5820647478103638,0.9999995231628418,1.0,1.0,0.7129635810852051,1.0,1.0,1.0,1.0,1.0,0.6256094574928284,1.0,1.0,1.0,0.46592965722084045,0.6208629012107849,1.0,1.0,1.0,0.5115081667900085,0.5978628993034363,0.9999998807907104,1.0,1.0,0.6922143697738647,0.6402631402015686,1.0,1.0,1.0,0.5845240950584412,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,1.0,0.9999992847442627,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,0.9999988079071045,0.9999997615814209,0
25,0.5930958986282349,1.0,1.0,0.9999991655349731,1.0,1.0,1.0,1.0,0.9999995231628418,1.0,1.0,1.0,0.9999997615814209,1.0,0.6997069120407104,1.0,0.5455528497695923,0.5663699507713318,0.6937049627304077,1.0,1.0,1.0,0.6549528241157532,0.9999997615814209,1.0,1.0,1.0,0.5744617581367493,0.9999997615814209,1.0,0.9999997615814209,1.0,0.5590453743934631,1.0,1.0,1.0,1.0,1.0,0.6997069120407104,1.0,1.0,1.0,0.5887201428413391,0.5663699507713318,1.0,1.0,1.0,0.5639358162879944,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995231628418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
26,0.5963074564933777,0.9999997615814209,1.0,0.9999991655349731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998807907104,0.7132773995399475,0.6532726287841797,0.6597335934638977,1.0,0.5468993782997131,1.0,0.6364904642105103,1.0,0.9999998807907104,1.0,0.5292128920555115,0.7528326511383057,1.0,1.0,0.9999997615814209,0.5429789423942566,0.7132773995399475,1.0,1.0,1.0,0.5022242069244385,0.6532726287841797,1.0,1.0,1.0,0.5338894724845886,0.6597335934638977,1.0,1.0,1.0,0.5276041030883789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999992847442627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,0.9999998807907104,1.0,1.0,0.9999998807907104,1.0,1.0,0.9999998807907104,1.0,1.0,0.9999998807907104,1.0,1.0,1.0,1.0,0.9999998807907104,0.9999998807907104,1.0,1.0,1.0,1.0,1.0,1.0,0
27,1.0,1.0,1.0,0.9999991655349731,1.0,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,1.0,0.5990762114524841,0.5907532572746277,0.6055973768234253,1.0,0.5571238398551941,1.0,1.0,1.0,1.0,1.0,0.9999991655349731,0.6204766631126404,1.0,0.9999997615814209,0.9999997615814209,0.5533894896507263,0.5990762114524841,1.0,0.9999997615814209,1.0,0.4829179346561432,0.5907532572746277,1.0,0.9999997615814209,1.0,0.483889639377594,0.6055973768234253,1.0,1.0,1.0,0.5795359015464783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,0.9999997615814209,1.0,1.0,0.9999998807907104,1.0,0.9999998807907104,1.0,0.9999992847442627,1.0,1.0,0.7925146818161011,1.0,1.0,0.9999992847442627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
28,0.5235989093780518,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,0.9999995231628418,1.0,1.0,1.0,0.9999997615814209,0.6061093807220459,0.8327206373214722,1.0,1.0,0.7778432965278625,0.7167583107948303,1.0,1.0,1.0,0.5823397040367126,0.7385466694831848,1.0,1.0,0.9999997615814209,0.5281453728675842,0.9999997615814209,1.0,1.0,0.9999991655349731,0.6011911034584045,0.6061093807220459,1.0,1.0,1.0,0.7127965092658997,0.8327206373214722,1.0,1.0,0.9999991655349731,0.5726535320281982,0.7778432965278625,1.0,1.0,1.0,0.5339442491531372,1.0,1.0,0.9999995231628418,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999992847442627,1.0,0.9999998807907104,0.9999998807907104,1.0,1.0,0.9999995231628418,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
29,0.5453904867172241,1.0,1.0,0.9999991655349731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5710952281951904,0.9999997615814209,1.0,1.0,0.5841899514198303,1.0,1.0,1.0,0.5401378273963928,0.665714681148529,1.0,1.0,0.9999997615814209,0.4788258671760559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5710952281951904,1.0,1.0,1.0,0.5113220810890198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997615814209,1.0,1.0,0.9999997615814209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
